instance_id,premise,hypothesis,true_label,pred_label,correct,model,dataset,conf_label0,conf_label1,conf_label2,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_7412,"मलाई लाग्छ त्यो ठीकै हुनेछ! नयाँ आवाजले ट्रान्सएट्लान्टिक स्वरमा भन्यो, 'यद्यपि म यहाँ र अहिले औंल्याउन चाहन्छु कि चीजहरू अलि गाह्रो भइरहेका छन्।'",हामीसँग यो गर्न धेरै समय छैन!,1,2,0,xlmr,mnli,0.0028,0.0127,0.9845,False,False,True,,,
MNLI-Nepali_test_6575,"संघीय गैर-सामाजिक सुरक्षा अधिशेषहरू २०१० सम्ममा समाप्त हुन्छन्, र एकीकृत घाटा २०१९ मा देखा पर्दछन्।",संघीय गैर-सामाजिक सुरक्षा घाटा २०२० मा हुन सक्छ।,1,0,0,xlmr,mnli,0.8474,0.1487,0.0039,False,False,False,,,
MNLI-Nepali_test_7402,"तिनीहरू स्थिर रहँदैनन्, त्यो पक्का छ।",तिनीहरू अन्ततः खिइनेछन्।,1,0,0,xlmr,mnli,0.5756,0.4232,0.0013,False,False,True,,,
MNLI-Nepali_test_8630,अँध्यारो आउँदा अब हिउँदको सास देशभर फैलियो।,अँध्यारो आकाशमा आँधीबेहरी गुन्जियो।,1,0,0,xlmr,mnli,0.7209,0.2537,0.0254,False,False,False,,,
MNLI-Nepali_test_9632,"बेटरहेमले मार्गदर्शक हुन भव्य रूपमा विश्वास गर्थे, तर उनीसँग मौलिक रूपमा विनम्र मार्गदर्शन थियो कि अन्तमा, सुरुमा जस्तै (उनको मनपर्ने वाक्यांशहरू मध्ये एक), व्यक्तिले आफ्नो मार्गदर्शक बन्न प्रयास गरेर मात्र विकास गर्ने आशा गर्न सक्छ।",बेटरहेमलाई एक महान मार्गदर्शक हुनुबारे पर्याप्त ज्ञान थियो।,1,0,0,xlmr,mnli,0.9819,0.0056,0.0125,False,False,False,,,
MNLI-Nepali_test_10151,संयुक्त राज्य अमेरिकाको संघीय सरकार - संसारको सबैभन्दा ठूलो र जटिल संगठन - लगभग १ डलर खर्च गर्यो।,अमेरिकामा १ डलर मात्र थियो।,1,0,0,xlmr,mnli,0.9982,0.0005,0.0013,False,False,False,,,
MNLI-Nepali_test_5406,"(तर होइन, र्यान्डी, यो उचित छैन, र तपाईंलाई थाहा छ।)","र्यान्डी, यो उचित छैन, र तपाईंलाई थाहा छ।",1,0,0,xlmr,mnli,0.9996,0.0002,0.0003,False,False,True,,,
MNLI-Nepali_test_576,"तपाईंलाई थाहा छ, उनीहरूलाई किनभने उनीहरू सधैं आफ्नो छायाँसँग डराउँछन्, उनीहरूलाई केवल केही स्कङ्क वा केही पालको बाहिर घस्रिनु पर्छ, उनीहरू रातभर जागा रहनेछन्।",क्याम्पिङ गर्दा सजिलै डराउनबाट बच्न कुनै उपाय छैन।,1,2,0,xlmr,mnli,0.0016,0.0003,0.9981,False,False,True,,,
MNLI-Nepali_test_5579,"एपेटाइजरदेखि डेसर्टसम्म उत्कृष्ट शाकाहारी भोजन, हरेक दिन ताजा माछाको थपिने क्रमसँगै पूर्णताका साथ तयार गरिन्छ।",उनीहरूसँग सबै खानाका लागि धेरै शाकाहारी विकल्पहरू छन्।,1,0,0,xlmr,mnli,0.9961,0.0031,0.0008,False,False,False,,,
MNLI-Nepali_test_7162,"घातक दस्तावेज श्री ब्राउनको हातमा हुँदा, जनमत श्रम चरमपन्थी र क्रान्तिकारीहरूको पक्षमा जानेछ।",श्री ब्राउनले कागजातहरू श्रम चरमपन्थीहरूको फाइदाको लागि प्रयोग गर्ने थिए।,1,0,0,xlmr,mnli,0.9585,0.0306,0.0109,False,False,False,,,
MNLI-Nepali_test_2586,"तथ्यहरूको वास्तविक प्रस्तुतिको लागि, एडम्सले साधारण कथा सुनाउने विधि सुझाव दिए, जुन उनको वकिलको रूपमा एक मुद्दाका तथ्यहरूलाई जूरी र न्यायाधीशलाई सञ्चार गर्ने मनपर्ने विधि थियो।",एडम्सले उनीहरूले तथ्यहरूलाई नाटकीय रूपमा प्रस्तुत गर्न सुझाव दिए।,1,2,0,xlmr,mnli,0.1898,0.0062,0.804,False,False,False,,,
MNLI-Nepali_test_739,"अक्सानार्ड डाउनटाउनको ए स्ट्रिटमा भवन खरिद गर्दा क्यालिफोर्निया रूरल लिगल असिस्टेन्सले आफ्नो जरा स्थापित गर्ने मनसाय पनि देखाउँछ, यसका नेताहरूले भने।",उनीहरू आशा गरिरहेका थिए कि भविष्यमा उनीहरू विस्तार हुनेछन्।,1,0,0,xlmr,mnli,0.9262,0.0701,0.0037,False,False,False,,,
MNLI-Nepali_test_2788,"युवा मानिस जो अ... जसको परिवार हाम्रो चर्चमा जान्छन् र त्यो छोरा हो र यस्तै, र उनी मेरा बच्चाहरूका साथी थिए।",मेरा बच्चाहरू चर्च जान धेरै रमाउँछन्।,1,0,0,xlmr,mnli,0.9691,0.0306,0.0002,False,False,False,,,
MNLI-Nepali_test_491,र मैले सोचेको थिइनँ कि यो तपाईंले नगर्नुहुने कुरा हो।,तपाईं जो हुनुहुन्न त्यो नबन्नुहोस्।,1,2,0,xlmr,mnli,0.479,0.0098,0.5112,False,False,True,,,
MNLI-Nepali_test_1339,"तपाईं दर्जनौं संस्थाहरूबाट धन्यवाद पत्रहरूले आफूलाई फुलाउन सक्नुहुन्छ, वा तपाईंले आफ्नो प्रयासहरू जहाँ बढी भलाइ हुने विश्वास गर्नुहुन्छ त्यसमा ध्यान केन्द्रित गरेर साँच्चै परोपकारी हुन सक्नुहुन्छ।",तपाईंले अफ्रिकामा कहिल्यै कुनै मूल्यवान काम गर्नुभएको छैन।,1,2,0,xlmr,mnli,1e-04,0.0003,0.9997,False,False,True,,,
MNLI-Nepali_test_3257,पहिलो तीनवटा व्याख्याहरू सबै विभिन्न प्रकारका लोभ वा अन्य आधारभूत मानवीय प्रेरणाहरूमा भर पर्छन् जुन लोभको नजिक छन् र आर्थिक सिद्धान्तमा सजिलै काम गर्न सकिन्छ।,पछि केही व्याख्याहरू लोभमा निर्भर गर्छन्।,1,0,0,xlmr,mnli,0.9122,0.0869,0.0009,False,False,False,,,
MNLI-Nepali_test_6325,"रमणीय मेडिरन पछाडिको बगैंचा बनाउन सजिलो हुनेछैन, तर तपाईं अझै पनि सम्झनाको लागि फ्लेमिङ्गो फूलहरू (एनथुरियम), अर्किड, र बर्ड-अफ-प्याराडाइज फूलहरू (स्ट्रेलीट्जिया, वा पोर्चुगालीमा इस्ट्रेलिट्जिया) घर लैजान सक्नुहुन्छ।",तपाईंले सम्झनाको लागि घर लैजान सक्ने तीन भन्दा बढी प्रकारका फूलहरू छन्।,1,0,0,xlmr,mnli,0.9992,0.0004,0.0005,False,False,True,,,
MNLI-Nepali_test_6759,उनीहरूले मृत मानिसहरूका मुनि आगो बालेका थिए र उनीहरूको छाला कालो र खुर्सानी भएको थियो।,पुरुषहरू जलेर हड्डी मात्र बाँकी रहे।,1,2,0,xlmr,mnli,0.0235,0.0097,0.9668,False,False,False,,,
MNLI-Nepali_test_2748,"जसरी हामीले क्षेत्रीय व्यवस्थापनमा उल्लेख गर्यौं, एलएससीए कांग्रेसले कानूनी सेवाको आवश्यकतामा परेका विपन्न व्यक्तिहरूको विशेष लाभका लागि उद्देश्य राखेको थियो।",एलएससीएले विपन्न मानिसहरूलाई कानूनी सहायता प्रदान गर्दछ।,1,0,0,xlmr,mnli,0.9989,0.0004,0.0006,False,False,False,,,
MNLI-Nepali_test_6019,संयुक्त राज्य अमेरिकामा कुनै बिन्दुमा शारीरिक रूपमा उपस्थित।,कानाडाको सीमामा कागजात बिना पार गरे।,1,2,0,xlmr,mnli,0.0033,0.0967,0.9,False,False,False,,,
MNLI-Nepali_test_5535,"सिनेटले यसको पक्षमा ६६-३४ मत दियो, दुई तिहाई बहुमतका लागि एक मत कम थियो।",सिनेट बिलको पक्षमा थियो तर यसलाई ग्यारेन्टी गर्न पर्याप्त मत थिएन।,1,0,0,xlmr,mnli,0.9938,0.0058,0.0004,False,False,False,,,
MNLI-Nepali_test_3823,"खैर, अलिअलि मात्र, धेरै तनावपूर्ण छैन, मेरो क्याम्पिङको अधिकांश अनुभव भनेको ताल किनारमा टेन्ट लगाउने जस्तो स्थिति वा सायद डुङ्गा यात्रा वा त्यस्तै केही हो।","म धेरै पटक क्याम्पिङ जान चाहन्छु, यो धेरै आरामदायी हुन्छ।",1,2,0,xlmr,mnli,0.0014,0.0649,0.9337,False,False,True,,,
MNLI-Nepali_test_6945,धेरै आगो कमिलाहरू मार्ने।,धेरै कीराहरू मार्ने।,1,0,0,xlmr,mnli,0.9675,0.0084,0.0241,False,False,False,,,
MNLI-Nepali_test_2233,पसल र मनोरञ्जनको सबैभन्दा ठूलो केन्द्र मूल गाउँ वरपर पाइन्छ।,गाउँ नजिकै विभिन्न प्रकारका पसलहरू र मनोरञ्जनका ठाउँहरू छन्।,1,0,0,xlmr,mnli,0.9977,0.0015,0.0009,False,False,False,,,
MNLI-Nepali_test_3545,मलाई लाग्छ त्यो ठीक छ।,मलाई लाग्छ तपाईंले राम्रो काम गर्नुभयो।,1,0,0,xlmr,mnli,0.9969,0.0028,0.0003,False,False,False,,,
MNLI-Nepali_test_8831,त्यसैले उनीहरूले सामान्यतया हामी भन्दा खराब मौसम पाउँछन्।,यहाँको मौसम खराब छैन।,1,0,0,xlmr,mnli,0.4711,0.1087,0.4202,False,False,True,,,
MNLI-Nepali_test_8408,"र म फ्रान्सेलीहरूलाई घृणा गर्छु, जे भए पनि।",मलाई फ्रान्सेली मानिसहरू वा शैली कहिल्यै मन परेन।,1,0,0,xlmr,mnli,0.9985,0.0004,0.001,False,False,False,,,
MNLI-Nepali_test_7755,कर प्रोत्साहनले मानिसहरूले सेवानिवृत्तिको लागि कसरी बचत गर्छन् भन्ने कुरालाई असर गर्छ तर व्यक्तिगत बचतको समग्र स्तरलाई आवश्यक रूपमा बढाउँदैन।,कर प्रोत्साहन बचत भन्दा फरक छन्।,1,0,0,xlmr,mnli,0.9791,0.0115,0.0094,False,False,True,,,
MNLI-Nepali_test_2121,"यहाँ तपाईंले पुराना लुगा, गहना, भाँडाकुँडा, घडी, पुतली, सजावटका सामान, पुराना सिक्का र एक प्राच्य बजारका सबै सानातिना वस्तुहरूका थुप्राहरूमा डुब्न सक्नुहुन्छ।",यहाँ पुराना उपकरण र कपडाहरू किन्न सकिन्छ।,1,0,0,xlmr,mnli,0.995,0.0014,0.0036,False,False,False,,,
MNLI-Nepali_test_5124,"हो, यो हो, होइन, पटक्कै होइन, तपाईंलाई थाहा छ न्यायको चक्र बिस्तारै घुम्छ।","प्रायजसो, म भन्न सक्छु कि न्याय समयसँगै हुन्छ।",1,0,0,xlmr,mnli,0.8626,0.0174,0.12,False,False,True,,,
MNLI-Nepali_test_9569,"अहँ, हो होइन होइन र यो रमाइलो छ, तपाईंलाई थाहा छ तपाईं कमजोरको पक्षमा उभिन मन पराउनुहुन्छ र लामो समयसम्म म डेन्भरको पक्षमा थिएँ।",डेन्भरलाई प्रायः कमजोर मानिन्थ्यो।,1,0,0,xlmr,mnli,0.983,0.0149,0.002,False,False,True,,,
MNLI-Nepali_test_4690,"गर्मीको हावाले नियमित रूपमा बगाइने सानो, रूखहीन चट्टानी टापु भूमध्यसागरका सबैभन्दा लोकप्रिय छुट्टी गन्तव्यहरू मध्ये एक भएको छ।","रूखहीन भएकोले, यो टापु छुट्टी मनाउनेहरूमाझ धेरै लोकप्रिय भएको छ।",1,0,0,xlmr,mnli,0.9986,0.0011,0.0003,False,False,False,,,
MNLI-Nepali_test_2967,रणनीतिक ध्यान र सुधारिएको व्यवस्थापन नियन्त्रण आवश्यक।,नियन्त्रणका केही भागहरूमा मात्र सुधार आवश्यक छ।,1,2,0,xlmr,mnli,0.0013,0.0628,0.9359,False,False,False,,,
MNLI-Nepali_test_664,"सही, र उनीहरूले फेरि खराब मानिसहरूलाई छान्नेछन् र त्यसपछि गलत मानिसहरूले फेरि शीर्षमा पुग्नेछन् र यो सबै बेकार हुनेछ।","हामीले जे गरे पनि, उनीहरूले खराब मानिसहरूलाई नै छान्नेछन्।",1,0,0,xlmr,mnli,0.9777,0.0181,0.0043,False,False,False,,,
MNLI-Nepali_test_4627,उहाँ विरुद्ध रक्षा गर्ने बारे चिन्ता नगर्नुहोस्।,उसका प्रहारहरू रोक्ने बारे चिन्ता नगर्नुहोस्।,1,0,0,xlmr,mnli,0.9103,0.0887,0.001,False,False,True,,,
MNLI-Nepali_test_4337,मैले त्यो भनेको होइन।,म आफैंलाई फेरि व्याख्या गर्छु।,1,0,0,xlmr,mnli,0.9942,0.0034,0.0023,False,False,True,,,
MNLI-Nepali_test_3969,"जब एजेन्सीहरूले प्रमुख खाताहरू गुमाउँछन्, उनीहरू प्रायः खातासँग सम्बन्धित सबैलाई निकाल्छन्।","यो प्रायः हुँदैन, तर सबैलाई सेवा निवृत्त बिना नै निकालिन्छ।",1,2,0,xlmr,mnli,0.0908,0.1268,0.7825,False,False,True,,,
MNLI-Nepali_test_3416,म मदर टेरेसा होइन।,म मदर टेरेसाको प्रशंसा गर्छु।,1,2,0,xlmr,mnli,0.0016,0.0075,0.9909,False,False,True,,,
MNLI-Nepali_test_6013,उनी अगाडि आए।,उनी चलिरहेका थिए।,1,0,0,xlmr,mnli,0.9984,0.0005,0.0011,False,False,False,,,
MNLI-Nepali_test_1804,"लेखकले दालालाई एक महान चित्रकार मानेका छन्, जुन म्याटिस जस्तै निश्चित छैन।",लेखकले दाला र म्याटिस दुवैलाई उनीहरूको समयका महान् चित्रकारहरू थिए भनी संकेत गर्छन्।,1,0,0,xlmr,mnli,0.9609,0.0377,0.0014,False,False,True,,,
MNLI-Nepali_test_5733,"यदि ती सबै सत्य साबित भए, मलाई लाग्छ कि त्यो एक धेरै गम्भीर अपराध हुनेछ।",यो एक गम्भीर अपराध बनाउन पर्याप्त प्रमाण छ।,1,0,0,xlmr,mnli,0.9914,0.008,0.0007,False,False,False,,,
MNLI-Nepali_test_6217,"स्क्रिप्ट राम्रो नभएको बेला टकरले प्रयास गरिरहेका हुन सक्छन्, तर उनी चानका लागि उत्कृष्ट सहयोगी हुन्—शारीरिक रूपमा उत्साही र सुपरसोनिक टाइमिंगका साथ।",ज्याकी चानको समय उत्तम छ र उनी शारीरिक रूपमा राम्रो अवस्थामा छन्।,1,0,0,xlmr,mnli,0.9723,0.0008,0.0269,False,False,True,,,
MNLI-Nepali_test_2119,"हो, यहाँ पनि त्यस्ता केही छन्।","तिनीहरू जताततै छन्, तपाईं एउटालाई नछोई बल फाल्न सक्नुहुन्न।",1,2,0,xlmr,mnli,0.013,0.0285,0.9585,False,False,False,,,
MNLI-Nepali_test_7842,"हामी अब ठीक छौं।"" उसले तीव्र स्वरमा केही भन्यो, ""ठीक छ, आराम गर्नुहोस्।",उसले उनलाई आराम गर्न लगाउने प्रयास गर्यो।,1,0,0,xlmr,mnli,0.9996,0.0002,0.0003,False,False,False,,,
MNLI-Nepali_test_1205,तब उनले चिच्याइन्।,त्यसपछि उनी रुन थालिन्।,1,0,0,xlmr,mnli,0.9424,0.0122,0.0455,False,False,False,,,
MNLI-Nepali_test_6368,"साना जोतहरू प्रशस्त छन्, र परम्परागत घरहरू रूखविहीन पहाडका किनारहरूमा तल बस्छन्।",परम्परागत घरहरू बनाउन पहाडहरू मात्र उपयुक्त ठाउँ थिए।,1,2,0,xlmr,mnli,0.0435,0.0598,0.8967,False,False,False,,,
MNLI-Nepali_test_10134,"उहाँले पीबीएसको न्युज आवर विथ जिम लेहरर र क्यापिटल ग्याङ दुवैमा घोषणा गर्नुहुन्छ कि क्लिन्टन प्रशासनले भारतलाई गाली गरेर उम्कियो किनभने चीन, ग्रीस र इजरायलको विपरीत, यस राष्ट्रको वाशिंगटनमा कुनै लबी छैन।",उनले घोषणा गरे कि भारतले त्यो पायो किनभने तिनीहरू वाशिंगटनमा लबी गर्दैनन्।,1,0,0,xlmr,mnli,0.9982,0.0004,0.0014,False,False,True,,,
MNLI-Nepali_test_9249,"डेभिड एम. वाकर, संयुक्त राज्य अमेरिकाका कम्पट्रोलर जनरलको वक्तव्य।",बयान छापिएको थियो।,1,0,0,xlmr,mnli,0.8642,0.1346,0.0012,False,False,False,,,
MNLI-Nepali_test_3211,'उसले बिजुली आविष्कार गरेन...',अलेक्जेन्डर बेल बिजुलीका आविष्कारक थिएनन्।,1,0,0,xlmr,mnli,0.9971,0.0024,0.0005,False,False,False,,,
MNLI-Nepali_test_3718,"बूढो मान्छे, ऊ कानूनसँग बोलचाल बन्द भएको जस्तो हिँडिरहेको थियो र हरेक चट्टान पछाडि एउटा शेरीफ थियो।",एक जना बूढो मान्छे थिए र उनी एक्लै बस्थे।,1,2,0,xlmr,mnli,0.0206,0.0011,0.9784,False,False,False,,,
MNLI-Nepali_test_5724,दरबार-किल्लाहरू वरपरका पहाडहरूबाट ल्याइएको ग्रेनाइट र ताजमहलका लागि प्रयोग गरिएको त्यही चम्किलो मार्बलले बनाइएका थिए।,दरबार-किल्लाहरू पनि ताजमहलको जस्तै वास्तुकला शैलीमा निर्माण गरिएका थिए।,1,0,0,xlmr,mnli,0.9842,0.0145,0.0013,False,False,False,,,
MNLI-Nepali_test_3982,त्यसैले पुराना लडाइँहरूको दृश्यबाट यति टाढा हुँदा पनि युद्ध अझै सल्किरहेको थियो; पराजयको कालो तीतोपन विजेताले अझ कठिन बनाएको थियो।,विजेताले भारी मतले जित्यो।,1,0,0,xlmr,mnli,0.9192,0.0762,0.0046,False,False,False,,,
MNLI-Nepali_test_4110,"जब ऊ उठ्छ, म उसलाई के भनूँ? सत्य।",उनी कोमामा छन्।,1,2,0,xlmr,mnli,0.3155,0.3334,0.3511,False,False,False,,,
MNLI-Nepali_test_6290,"तिमी सधैं एक भयानक झुटो थियौ, टपेन्सले कठोरतापूर्वक भनिन्, ""यद्यपि तिमीले एक पटक सिस्टर ग्रीनब्याङ्कलाई विश्वास दिलाएका थियौ कि डाक्टरले तिमीलाई टोनिकको रूपमा बियर आदेश दिएका थिए, तर चार्टमा लेख्न बिर्सिएका थिए।",टपेन्सले झुट बोल्नुलाई समर्थन गर्दिनन्।,1,0,0,xlmr,mnli,0.9978,0.0014,0.0008,False,False,False,,,
MNLI-Nepali_test_3745,मैले त्यो स्वतन्त्रता लिएँ।,"यो ठीक मैले खोजिरहेको कुरा थियो, त्यसैले मैले यसलाई लिएँ।",1,0,0,xlmr,mnli,0.9753,0.0236,0.0011,False,False,False,,,
MNLI-Nepali_test_2007,"क्लिन्टन प्रशासन, अधिकांश सिनेट, र धेरै अर्थशास्त्रीहरूले बिलको विरोध गरे, सहमत हुँदै कि यसले अन्य देशहरूबाट संरक्षणवादी प्रतिशोधलाई निम्त्याउनेछ।",अन्य देशहरूले बिलको विरुद्ध प्रतिशोध गर्ने बताए।,1,0,0,xlmr,mnli,0.9989,0.0004,0.0006,False,False,False,,,
MNLI-Nepali_test_1549,विश्वसनीय जवाफहरू,विश्वासयोग्य जवाफहरू।,1,0,0,xlmr,mnli,0.9993,0.0003,0.0004,False,False,False,,,
MNLI-Nepali_test_4639,एक लेखक कोसोभोमा सर्बियाली ट्याङ्कहरू खोजिरहेका वायु सेनाको निगरानी विमानहरू भित्र पस्छन्।,कोसोभोमा सैन्य कारबाहीहरू भएका छन्।,1,0,0,xlmr,mnli,0.9994,0.0003,0.0003,False,False,False,,,
MNLI-Nepali_test_5633,"तर यदि यो सबै यति सजिलो छ भने, संसारको ठूलो भाग किन यस्तो दुर्दशामा छ?","जति देखिन्छ, त्यो भन्दा धेरै कुरा हुनुपर्छ, नत्र संसार अझ राम्रो हुनेथियो।",1,2,0,xlmr,mnli,0.0007,0.4223,0.577,False,False,False,,,
MNLI-Nepali_test_5887,यो भाँचेसम्म।,यो अचानक भाँचियो।,1,0,0,xlmr,mnli,0.6135,0.385,0.0015,False,False,False,,,
MNLI-Nepali_test_7633,के यो मिसाइल-विरोधी बीमा नीतिले १० वर्षअघि मृत मानिएको शीतयुद्धको टकरावलाई पुनरुत्थान गर्न सक्छ?,के मिसाइलहरू बनाउनबाट मानिसहरूलाई रोक्न खोजेर शीतयुद्धको परिदृश्य सुरु हुन सक्छ?,1,0,0,xlmr,mnli,0.9198,0.007,0.0732,False,False,False,,,
MNLI-Nepali_test_4410,मैले तपाईंलाई जवान सोचेकोले अपमानित नहुनुहोस्।,मेरो उमेर थाहा नभएकोले तपाईंले अपमानित हुनु हुँदैन।,1,0,0,xlmr,mnli,0.9921,0.0044,0.0036,False,False,True,,,
MNLI-Nepali_test_5663,"यो एकले पाठकहरूलाई आनन्द र मनोरञ्जन दिन सक्छ, र उनीहरूलाई हामी बाँचिरहेको संसारलाई अलि राम्रोसँग बुझ्न पनि मद्दत गर्दछ।",पाठकहरू यस्तो आकर्षक सामग्री पढेर खुसी छन्।,1,0,0,xlmr,mnli,0.9974,0.002,0.0006,False,False,False,,,
MNLI-Nepali_test_8958,यो धेरै कदम जस्तो लाग्छ।,यो जटिल लाग्यो।,1,0,0,xlmr,mnli,0.9901,0.0028,0.0071,False,False,False,,,
MNLI-Nepali_test_3689,"त्यो पसिना फार्म, हो।","हो, मलाई त्यो पसिना फार्म याद छ।",1,0,0,xlmr,mnli,0.9735,0.0259,0.0006,False,False,False,,,
MNLI-Nepali_test_6656,"कर्पले त्यस्ता पुनरुत्थानहरू नियमित रूपमा गर्दथ्यो, प्राय: आपराधिक अभियोगका मामिलामा।",कर्पले अदालतमा पुनरुत्थान गर्दथ्यो।,1,0,0,xlmr,mnli,0.9783,0.021,0.0007,False,False,False,,,
MNLI-Nepali_test_9456,वा यदि औषधिको म्याद सकियो वा यदि तपाईंले प्याकेजमा रहेको मितिभन्दा पुरानो चीज प्रयोग गर्दै हुनुहुन्छ भने।,यदि तपाईंसँग पर्याप्त औषधि छैन भने।,1,0,0,xlmr,mnli,0.6238,0.3484,0.0278,False,False,True,,,
MNLI-Nepali_test_4760,मैले तिमीलाई यहाँ सोफामा बीस हजारमा सुत्नका लागि काममा लगाएको थिइनँ।,उनले तिमीलाई दिउँसो सोफामा सुत्नका लागि काममा लगाएका थिएनन्।,1,0,0,xlmr,mnli,0.9941,0.0056,0.0003,False,False,False,,,
MNLI-Nepali_test_817,हालैको एक अध्ययनले अनुमान गरेको छ कि ३ देखि ४ सेन्टको सम्पत्ति प्रभावले १९८८ देखि व्यक्तिगत बचत दरमा आएको गिरावटको दुई-पाँच भागदेखि आधासम्मको व्याख्या गर्न सक्छ।,सम्पत्ति प्रभावले व्यक्तिगत बचत दरमा आएको गिरावटको व्याख्या गर्छ।,1,0,0,xlmr,mnli,0.9693,0.0262,0.0045,False,False,False,,,
MNLI-Nepali_test_347,"यात्रा पछि यसलाई फिर्ता गर्न नबिर्सनुहोस्, तिनीहरू गनिनेछन्, डेनिस, वा सायद डेनिस, उनलाई चेतावनी दिए।",यात्रा पछि सबै पैसा गनिनेछ।,1,0,0,xlmr,mnli,0.9909,0.0051,0.004,False,False,False,,,
MNLI-Nepali_test_7131,सेक्सुअल इनोसेन्सको हानि गेल्ड हुँदैन भन्ने कुरा स्पष्ट भन्दा पनि स्पष्ट छ।,सबै किशोर किशोरीका लागि यौन निर्दोषता हराएको छ।,1,2,0,xlmr,mnli,1e-04,0.0007,0.9992,False,False,True,,,
MNLI-Nepali_test_2513,र म पक्का छु कि यो टाढाबाट अचम्मको प्राकृतिक देखिन्थ्यो।,यदि तपाईंले यसलाई नजिकबाट हेर्नुभयो भने यसलाई वास्तविक चीजसँग भ्रमित गरिने थिएन।,1,2,0,xlmr,mnli,0.0052,0.0123,0.9825,False,False,False,,,
MNLI-Nepali_test_8373,"हो, मलाई थाहा छैन कि यो यहाँ कसरी हुन्छ तर कम्तिमा।","मलाई थाहा छैन कसरी वा यदि यो जहाँ म छु, त्यहाँ कहिल्यै हुन सक्छ।",1,0,0,xlmr,mnli,0.8376,0.1605,0.0019,False,False,True,,,
MNLI-Nepali_test_6502,उनीहरूले यसलाई मेरो गल्ती भनेर भने कि तपाईं त्यहाँ हुनुहुन्न।,उनीहरूले तपाईंको अनुपस्थितिको लागि मलाई दोष दिए।,1,0,0,xlmr,mnli,0.9992,0.0004,0.0003,False,False,False,,,
MNLI-Nepali_test_1833,"६४ अध्याय ९ टपपेन्स घरेलु सेवामा प्रवेश गर्छिन् जब टमी ती दुई पुरुषको खोजीमा निस्किए, टपपेन्सलाई उनीसँग जानबाट रोक्नको लागि आफ्नै आत्म-नियन्त्रणको आवश्यकता पर्यो।","टपपेन्सलाई टमीसँग नजान गाह्रो भयो, तर उनले आफूलाई सान्त्वना दिइन्।",1,0,0,xlmr,mnli,0.9934,0.0007,0.0059,False,False,False,,,
MNLI-Nepali_test_5747,विधायिका इतिहासले उपस्थितिको आवश्यकताको विश्लेषणमा सहयोग प्रदान गर्दछ।,इतिहासबाट धेरै कुरा सिक्न सकिन्छ।,1,0,0,xlmr,mnli,0.9675,0.0321,0.0004,False,False,False,,,
MNLI-Nepali_test_7444,काञ्चे नदी यस सानो सहरको बीचबाट बगेर भवनहरू र कुबडा-ढाडका पुलहरूमुनि हराउँछ।,सहरमा नदीमाथि एउटा ठूलो पुल छ।,1,0,0,xlmr,mnli,0.9758,0.0086,0.0156,False,False,False,,,
MNLI-Nepali_test_686,"र तिनीहरू, तपाईंलाई थाहा छ, तिनीहरू त्यहाँ छँदा आफैंलाई समर्थन गर्न केही गरिरहेका छैनन्।",उनीहरूले आफूलाई समर्थन गर्न सक्दैनन् किनभने उनीहरू त्यहाँ छन्।,1,0,0,xlmr,mnli,0.9992,0.0003,0.0005,False,False,True,,,
MNLI-Nepali_test_1611,"अहँ, तिम्रो भाइ तिमीभन्दा कान्छो हो कि?",तिम्रो र तिम्रो भाइको उमेरमा कति फरक छ?,1,0,0,xlmr,mnli,0.5078,0.4907,0.0015,False,False,False,,,
MNLI-Nepali_test_2274,"कर्मचारी युनियनहरूलाई संलग्न गराउने कर्मचारी युनियनहरूलाई, साथै कर्मचारीहरूलाई सिधै संलग्न गराउनु, सफलता प्राप्त गर्नका लागि महत्त्वपूर्ण छ।",सफलता कर्मचारी सम्बन्ध र तिनीहरूलाई मार्गदर्शन गर्ने युनियनहरूमा आधारित छ।,1,0,0,xlmr,mnli,0.9989,0.0006,0.0005,False,False,False,,,
MNLI-Nepali_test_3938,७) स्टारको अनुसन्धान गरिनेछ।,स्टारको अनुसन्धान हुनुपर्छ।,1,0,0,xlmr,mnli,0.9972,0.0019,0.0009,False,False,False,,,
MNLI-Nepali_test_3176,"ठीक छ, उनीहरूलाई मलाई खोज्न केही समय लाग्यो। ओहो होइन, उनीहरूले सबै उच्च-स्तरका प्रबन्धकहरूलाई गरे।",उनीहरू मलाई धेरै दिनदेखि खोजिरहेका थिए।,1,0,0,xlmr,mnli,0.9963,0.0034,0.0003,False,False,True,,,
MNLI-Nepali_test_6747,"मागको यी प्रतिशतहरू २०१० अघि अनुभव गरिने अपेक्षा गरिएको छ, तर २०१० सम्ममा बोइलरमेकर संख्यामा वृद्धिसँगै, प्रभावित बोइलरमेकरहरूको प्रतिशत घट्छ।",२०१० पछि बोइलरमेकरहरूको वृद्धि घट्छ।,1,0,0,xlmr,mnli,0.9959,0.0009,0.0032,False,False,False,,,
MNLI-Nepali_test_3830,क्या'दानको टाउको घुमिरहेको थियो।,क्या'दानको टाउको धेरै दुखेको थियो।,1,0,0,xlmr,mnli,0.9983,0.001,0.0007,False,False,False,,,
