instance_id,premise,hypothesis,label,true_label,pred_label,correct,model,dataset,flag_romanization,flag_codeswitching,flag_negation,taxonomy_tier,annotator_note,annotator_id
MNLI-Nepali_test_8823,"हो, मैले उनीहरूलाई एक मात्र कारणले समर्थन गरेँ किनभने म ४९अर्सलाई जित्न चाहन्नँ।",म अर्को टोलीको ठूलो प्रशंसक हुँ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7874,"त्यसैले यो हाम्रा युवाहरूका लागि एकदमै उपयोगी छ, हामी उनीहरूलाई माथि लैजान सक्छौं।",युवाहरूले मद्दतको लागि कृतज्ञता व्यक्त गर्नेछन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9438,"वा, केललाई फेरि उद्धृत गर्न, मीन स्ट्रीट्सले चीजहरूको सामान्य रूप वा सामान्य अनुभवसँग कहिल्यै सम्पर्क गुमाउँदैन।","मीन स्ट्रीट्सले दैनिक, सामान्य मानिसहरूलाई पनि देखाउँछ।",1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_5406,"(तर होइन, र्यान्डी, यो उचित छैन, र तपाईंलाई थाहा छ।)","र्यान्डी, यो उचित छैन, र तपाईंलाई थाहा छ।",1,1,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7426,"यो एक दरबार थियो, विशाल र भित्र-बाहिरबाट नक्काशी गरिएको।",दरबार काठको बनेको थियो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6997,त्यसैले त्यहाँ पैसा जान्छ।,पैसा खेर जान्छ र बर्बाद हुन्छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1139,हो तपाईं सही हुनुहुन्छ तपाईं सही हुनुहुन्छ किनभने मेरो सत्रबाट उन्नाइस सम्म जान्छ हो।,मेरो थर्मोस्टेट १७ देखि १९ सम्म जान्छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8727,यो डिडियनले अचानक पत्ता लगाएको समग्र नैतिक वा राजनीतिक अर्थ होइन।,डिडियन नैतिक र राजनीतिक दृष्टिकोणहरू हेर्दै थिइन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9094,"बाहिरबाट हेर्दा, लाग्थ्यो कि उनले वा सर जेम्सले यो काम आज बिहान नै गरिसकेका छन्।",आज बिहान उनले वा सर जेम्सले यो काम गरिसकेका छन् जस्तो देखिन्छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_7289,"तपाईं कलेज ग्रीन वरिपरि अन्वेषण गर्न वा भ्रमण गर्न स्वतन्त्र हुनुहुन्छ, तर वर्षको समयमा निर्भर गर्दै केही भवनहरू बन्द हुन सक्छन्।",कलेज ग्रीन वरिपरिका धेरैजसो भवनहरू वर्षभरि खुला रहन्छन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8370,हामीलाई लाग्छ कि अन्तर्राष्ट्रिय तुलनाले महत्त्वपूर्ण अन्तरदृष्टि प्रदान गर्न सक्छ।,हाम्रा अन्तर्राष्ट्रिय समकक्षीहरूले कसरी गरिरहेका छन् भन्ने बारे थप जान्दा हामीलाई कुनै हानि हुनेछैन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_1087,"उनीहरूसँग धेरै बिरामीहरू थिए र, उनीहरूका लागि हरेक बिरामी नयाँ भएकाले, महत्त्वपूर्ण विवरणहरू थाहा थिएनन्।","धेरै बिरामीहरू भएकाले, उनीहरूलाई तिनीहरूको नाम थाहा थिएन।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9169,त्यो रात निन्द्रा असहज आयो र भोलिपल्ट उनले आफ्नो खेतमा रहेका ब्रिलहरूलाई हेरचाह गर्दै कडा परिश्रम गरे तापनि उनको मन भौंतारियो।,उनले कहिल्यै बिदा लिएनन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6506,"धेरै राम्रो र सबैले उसलाई मन पराउँछन्, धेरै धेरै पनि, र विशेष गरी वज्टेक, तपाईलाई थाहा छ, जसले तीन पटक विवाह गरेका थिए र तीन जना रखेलहरू छन्।","उहाँ धेरै राम्रो र बुद्धिमान पनि हुनुहुन्छ र सबैले उहाँलाई धेरै मन पराउँछन्, वज्टेक सहित।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_817,हालैको एक अध्ययनले अनुमान गरेको छ कि ३ देखि ४ सेन्टको सम्पत्ति प्रभावले १९८८ देखि व्यक्तिगत बचत दरमा आएको गिरावटको दुई-पाँच भागदेखि आधासम्मको व्याख्या गर्न सक्छ।,सम्पत्ति प्रभावले व्यक्तिगत बचत दरमा आएको गिरावटको व्याख्या गर्छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4906,"राजपूतहरूले ढिलो गठबन्धन गरे र एक मरुभूमि किल्लाबाट अर्को किल्लामा बहादुरीका साथ लडे, तर तिनीहरूका हात्तीहरू आफ्ना विरोधीहरूको छिटो घोडाहरू र गलपमा उत्कृष्ट क्रसबोहरू चलाउने अफगान घोडचढीसँग मिल्न सकेनन्।",राजपूत र अफगानहरू युद्धमा थिए।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8630,अँध्यारो आउँदा अब हिउँदको सास देशभर फैलियो।,अँध्यारो आकाशमा आँधीबेहरी गुन्जियो।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8778,"पौराणिक कथा अनुसार बेलुर, हालेबिड, र सोमनाथपुरका सबै मन्दिरहरू एउटै वास्तुकारले डिजाइन गरेका थिए।",वास्तुकारको किंवदन्ती लगभग निराधार छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_857,"तर, चुनावको रातबाहेक, यी तिनीहरूको वेबसाइटहरूको अपेक्षाकृत सानो अंश थिए, तिनीहरूको समग्र समाचारको त कुरै छोडौं।",चुनावको रातले वेबसाइटहरूका लागि चीजहरू परिवर्तन गर्यो।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2756,"र मलाई लाग्छ कि जब उनको निधन भयो, त्यो सायद सबैभन्दा ठूलो कुरा थियो—मलाई लाग्छ कि त्यो उनको लागि बढी राहत थियो।",मलाई लाग्छ कि उनको मृत्यु उनका लागि ठूलो मुक्ति थियो; उनले धेरै दुःख पाएकी थिइन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2465,"के तपाईंलाई ती सबै बुद्धिमानी पुराना शब्दहरू याद छैनन् जुन तपाईंले लेख्नुभयो? शान्ति, धैर्य र ज्ञान? इतिहासमा याद गरिने मानिसको योग्य हुनुहोस्।",तपाईंले आफ्ना बुद्धिमानी शब्दहरू लेखेपछि धेरै परिवर्तन हुनुभएको छ।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9164,"यो केवल वृद्धवृद्धाका लागि एउटा अग्लो भवन जस्तो हो र तपाईंलाई थाहा छ, उनी आफ्नै तरिकाले काम गर्छिन् र सबै कुरा, तर उनीसँग एउटा सानो अपार्टमेन्ट भवन छ र वर्षभरि उनको टमाटरको बिरुवा हुन्छ।",यो सहायता चाहिने वृद्ध मानिसहरूका लागि हो।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6945,धेरै आगो कमिलाहरू मार्ने।,धेरै कीराहरू मार्ने।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5217,"अन्य प्रशंसनीय गुणहरूमध्ये, यहूदी विरोधी भावना राम्रोसँग गरिएको छ, क्राउथैमरले राय व्यक्त गर्दछन्।",चलचित्रमा यहूदी विरोधी भावना राम्रोसँग चित्रण गरिएको छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6473,"केही मानिसहरू गर्छन्, मलाई थाहा छ।",म केही मानिसहरूलाई चिन्छु।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_443,"जब का'दान पास भयो, ह्विपमास्टरहरूले उसलाई हेरे र कारवां मास्टर हाँस्यो पर्दाबाट।",का'दानले ह्विपमास्टरहरूलाई हेरे जब उनीहरूले उसलाई हेरे।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_337,उनी उनीहरूतिर कुनै चाल चलाइरहेका थिएनन्।,उनी उनीहरूतिर कुनै छिटो चाल चलाइरहेका थिएनन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8532,"जीडीपीको ६ प्रतिशत, कुल राष्ट्रिय बचत जीडीपीको ५.७ प्रतिशत थियो।","जीडीपीको सन्दर्भमा, कुल राष्ट्रिय बचतको मापन राख्नु महत्त्वपूर्ण छैन।",1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_3416,म मदर टेरेसा होइन।,म मदर टेरेसाको प्रशंसा गर्छु।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_1708,"भविष्यबाट कोही — यो कहिल्यै विगत हुन सक्दैन — सायद दुर्घटनाभन्दा ठिक अगाडि उसलाई कुनै न कुनै रूपमा बाहिर निकालेको थियो, स्पष्टतः; वा उसलाई आफ्नो समयको चिकित्सा ज्ञानभन्दा बाहिरको चिकित्सा ज्ञानको लागि पर्खनका लागि गहिरो चिसो पारिएको थियो।",कसैले उसलाई बाँच्न सुनिश्चित गर्न चाहेको थियो।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4494,त्यसोभए हामी इन्टरनेटका पक्षधरहरूले यो निष्कर्षलाई कसरी व्याख्या गर्न सक्छौं?,इन्टरनेटका पक्षधरहरूलाई व्याख्या कसरी गर्ने भन्नेमा निश्चित छैनन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_576,"तपाईंलाई थाहा छ, उनीहरूलाई किनभने उनीहरू सधैं आफ्नो छायाँसँग डराउँछन्, उनीहरूलाई केवल केही स्कङ्क वा केही पालको बाहिर घस्रिनु पर्छ, उनीहरू रातभर जागा रहनेछन्।",क्याम्पिङ गर्दा सजिलै डराउनबाट बच्न कुनै उपाय छैन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_229,"त्यहाँ, त्यहाँ, हामीसँग सधैं सुन्दरताका साथै बुद्धि पनि हुन सक्दैन।",तपाईं धेरै बुद्धिमान र सुन्दर हुन सक्नुहुन्छ तर म केवल सुन्दर र मूर्ख छु।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_2496,"कहिलेकाहीँ हाम्रा ग्राहकहरू संसारमा सबैभन्दा सहमत हुने खालका हुँदैनन्, तर यस वर्ष जब मैले प्रो बोनो कामको लागि फारमहरू राखेँ, तिनीहरू लगभग तुरुन्तै फ्याक्सबाट फिर्ता आउन थाले।",यस वर्ष हाम्रा ग्राहकहरू धेरै रमाइलो थिए।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_5476,"हामीले हाम्रो समीक्षामा आईआरएस र ओपीएमलाई समावेश गर्यौं, आईआरएसको निश्चित शीर्षक ५ कर्मचारी प्रावधानहरूबाट छुट र संघीय सरकारमा ओपीएमको मानव पूँजी नेतृत्व भूमिकालाई ध्यानमा राख्दै।",लेखकले भने कि आईआरएस र ओपीएम हाम्रो समीक्षामा समावेश छन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4991,"उदाहरणका लागि, नीतिमा भनिएको छ कि त्यहाँ कुनै महत्त्वपूर्ण उत्पादन जोखिमहरू हुनु हुँदैन तर यसको अर्थ के हो वा यसलाई कसरी मापन गरिन्छ भन्ने कुरा परिभाषित गर्दैन।","उत्पादन जोखिमहरू नीतिमा परिभाषित गरिएको छैन, जसको अर्थ यो व्याख्याका लागि खुला छ।",1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7814,तपाईं 'मान्नु' भनेर के भन्न खोज्नुभएको हो?,कृपया तपाईं 'मान्नु' भनेर के भन्न खोज्नुभएको हो स्पष्ट पार्नुहोस्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9420,"विशेष गरी, तिनीहरूले निर्धारण गर्नुपर्छ।","ठ्याक्कै, तिनीहरूले निर्दिष्ट गर्नुपर्छ।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_13,"तर अहँ मलाई थाहा छैन किन युवतीहरूलाई सडक बनाउनुपर्छ र उनीहरूले त्यो प्रकारको काम गर्नुपर्छ, त्यो तार खन्न बाहिर जानुपर्छ भन्ने लाग्छ।",मलाई त्यस्तो काम गर्ने कहिल्यै इच्छा भएन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_5320,बिहीबार लिब्लरले ल्यारी बेललाई बिदाहरू र नयाँ वर्षसम्म आफ्नो कोलम्बस एभिन्यूको निवास कायम राख्न मद्दत गरे।,ल्यारी बेल अर्को वर्ष घर सार्न चाहन्छन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2153,"तर, मुख्यधाराका तर्कहरू पनि गलत छन्।",मुख्यधाराका एजेन्टहरू बाहेक अरू सबै सही छन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3959,"यो सुख्खा भूमिको वर्षावन हो जुन तपाईंले समुद्र सतहबाट ९०० मिटर (३,००० फिट) सम्मको उचाइमा प्रायः देख्नुहुनेछ।",९०० मिटरभन्दा माथि कुनै सुख्खा भूमिको वर्षावन छैन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6968,"संलग्नतामा योजना, लेखापरीक्षण दस्तावेज, प्रतिवेदन सामग्री, र लेखापरीक्षण प्रक्रिया जस्ता कार्य अनुसार मापदण्डहरूको अधिक तार्किक समूह प्रदान गर्न प्रस्तुतीकरणको क्रमको प्रस्तावित पुनर्संरचना समावेश गरिएको छैन।",संलग्नतामा गत वर्ष पेश गरिएका प्रस्तावहरू पनि समावेश छन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4208,उसले मात्र घुँघुरायो र आफ्नो झण्डा तल झार्यो।,त्यो मानिस आफैसँग कुरा गरिरहेको छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2090,"युद्धपछि पनि कोर्बेल र सिमोभाले पत्र आदानप्रदान जारी राखे, र १९८९ मा भेलभेट क्रान्तिपछि प्रागमा सिमोभाले अल्ब्राइटसँग छोटो भेट गरे।",युद्ध सकिए पनि कोर्बेलहरूले सिमोभालाई अझै पत्र लेखिरहेका थिए।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_652,"गरम मौसममा, स्थानीयहरूले यसलाई बरफसँग पिउँछन्।",स्थानीयहरू घमाइलो मौसममा न्यानो हुन्छन्।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_665,डेलको वित्तीय स्वास्थ्य उनले सुरु गरेको र अझै पनि स्वामित्वमा रहेको कम्पनीसँग पूर्ण रूपमा जोडिएको छ।,"यसको उत्पत्तिले गर्दा, उनले सुरु गरेको कम्पनीले डेलको वित्तीय स्वास्थ्यलाई समर्थन गर्दछ।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3515,उसले मलाई आफ्नो उपहार दोब्बर गर्नुपर्छ भन्छ।,मैले उसलाई दिएको उपहार सानो थियो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4967,मलाई लाग्छ हामी उनलाई त्यही भन्न सक्छौं?,त्यो उनको एउटा नाम मात्र हो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1084,"गरिब र कमजोरहरूका लागि, न्याय प्रणाली अन्तिम उपायको ठाउँ हो - जहाँ आवश्यक अधिकारहरू लागू र रक्षा गरिन्छ।","गरिब नभएकाहरूका लागि, न्याय प्रणाली पहिलो स्थान हो जहाँ तिनीहरू जान्छन्।",1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4687,"दक्षिण तटमा पानोर्मोस र अग्नोन्डासले पर्यटकहरूलाई आकर्षित गर्छन्, साथै स्टाफाइलस बीचले पनि, जहाँ १९२७ मा सोही नामका एक प्राचीन राजाको चिहान फेला परेको थियो।",प्राचीन राजाको चिहान २० वर्षअघि मात्र स्टाफाइलस बीचमा फेला परेको थियो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3103,बाकी पार्क घुम्नका लागि यसको प्रवेशद्वार बाहिर भाडामा साइकलहरू उपलब्ध छन्।,पार्कको बाँकी भाग साइकलद्वारा घुम्न सकिन्छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_1898,"र अहँ, मलाई लाग्दैन कि यो अमेरिकी तरिका हो, यो अहँ, यो एक प्रकारको समाजवाद जस्तो लाग्छ र",म समाजवादसँग पटक्कै सहमत छैन।,1,1,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4337,मैले त्यो भनेको होइन।,म आफैंलाई फेरि व्याख्या गर्छु।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7240,"शुक्रबार मेरो सामान्य दिन हो, म्याडम। श्रीमती भान्डेमेयरले आफ्नो भौं उठाउनुभयो।","श्रीमती भान्डेमेयरले अर्को दिन सामान्य दिन हुने आशा गरेकी थिइन्, शुक्रबार होइन।",1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6998,"पहिलो, पार्क डे ला भिलेटेले विभिन्न गतिविधिहरू प्रदान गर्दछ, र दोस्रो, यसले सहभागितामा विशेष जोड दिन्छ।","पार्कले धेरै गतिविधिहरू प्रदान गर्दछ, तर सहभागिता महत्त्वपूर्ण छैन।",1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7077,"टोलीहरू, आफ्नो ज्ञान विस्तार गर्न।",उनीहरूलाई आफ्नो ज्ञान बढाउन आवश्यक छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_6339,तपाईंले,यो सम्भव छ कि म सक्छु।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3257,पहिलो तीनवटा व्याख्याहरू सबै विभिन्न प्रकारका लोभ वा अन्य आधारभूत मानवीय प्रेरणाहरूमा भर पर्छन् जुन लोभको नजिक छन् र आर्थिक सिद्धान्तमा सजिलै काम गर्न सकिन्छ।,पछि केही व्याख्याहरू लोभमा निर्भर गर्छन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9321,"एक क्षणको लागि रोक्न सक्नुहुन्छ, ठीक छ?",म तपाईंलाई केही समयका लागि होल्डमा राख्दैछु।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_674,यो अब सेना सामग्री कमाण्डको केन्द्रीय प्रयोगशाला हो।,पानीको ल्याब अब सेना डिभिजनको केन्द्रीय ल्याब हो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2617,उनीहरू सक्छन्।,उनीहरूले यो गर्ने छैनन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_676,"हामी भित्र गयौं तर हामीले के गर्यौं? हामीले ज्यान गुमायौं र हामी के गर्न खोजिरहेका थियौं, कसलाई थाहा छ?",हामी के गर्न खोजिरहेका थियौं भन्ने हामीलाई थाहा छैन।,1,1,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_2929,जोन नोलन र म उनको केही जिम्मेवारीहरूको बारेमा कुरा गरिरहेका थियौं।,जोन नोलनसँग पर्याप्त जिम्मेवारीहरू छैनन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_120,यी शब्दहरूले वास्तविकता र आकांक्षा दुवैलाई प्रतिनिधित्व गर्दछन्।,आकांक्षामा पुग्न गाह्रो छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3101,"हो, साँच्चै, त्यसैले म एरोबिक्सको आनन्द लिन्छु र मलाई यो मन पर्ने हुनाले गर्छु, मेरो मतलब मलाई संगीत मन पर्छ र...",म संगीतको कारणले धेरै एरोबिक्स गर्छु।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3622,"एक दिन, सायद चाँडै, जनताले बोरिस येल्त्सिनको 'सङ्कटको समयमा राम्रो हुने' क्षमतामा अचम्म मान्न बन्द गर्नुपर्नेछ।",बोरिस येल्त्सिन छिटो सोच्ने व्यक्ति थिए।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8789,सूर्यास्तका रङहरू सूर्यास्त थिएनन्।,रङहरू सूर्यास्त जस्तो देखिन्थे तर वास्तवमा सूर्योदय थिए।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2911,"हामी लुइजियानामा, तेल क्षेत्रहरू मुनि फेरि रोकियौं।",हामीले धेरै ठाउँमा रोक्यौं र तीमध्ये एउटा तेल क्षेत्रहरू थियो।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5710,समीक्षाहरू प्रदर्शन गरियो र पत्ता लागेका कुनै पनि कमीहरूलाई सम्बोधन गर्न कार्य गर्दै।,हरेक समीक्षाले केही न केही सुधार दिन्छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_8432,यसले कुनै टिप्पणी पेश गरिएको छैन भनेर पनि रिपोर्ट गर्दछ।,कसैले पनि खुसी भएकोले प्रतिक्रियामा टिप्पणी पेश गरेन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9383,"हामीले जुन २४ मा सुरु गरेदेखि हजारौं इ-मेल सन्देशहरू प्राप्त गरेका छौं (तीमध्ये अधिकांश मैत्रीपूर्ण थिए, धन्यवाद), र यो एउटा सानो झलक हो।",हामीले प्राप्त गरेका अधिकांश इमेलहरू मैत्रीपूर्ण थिए।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3978,तिनीहरू मुनि के थियो?,किन ताराहरू मुनि सुत्ने?,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3286,"धेरै जीवनीकारहरू भन्दा फरक, [असुलाईन] गायक र गीत बीच भेद गर्न सक्षम छन्, न्यू योर्कका लुक सान्ते भन्छन्।",असुलाईन र लुक सान्ते व्यक्तिगत रूपमा कहिल्यै भेटेका छैनन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_8708,"ठीक छ, मलाई थाहा छैन तपाईलाई कस्तो लाग्छ तर मलाई बगैंचाको काम गर्न घृणा लाग्छ र म मेरो सबै बगैंचाको काम गर्न कसैलाई पैसा दिन्छु।",मेरो बगैंचाको काम गर्न कसैलाई भाडामा लिनु मेरो लागि धनीपनको सूचक हो।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_1782,"खैर, र सबैजना त्यस्ता छैनन्।",सबैजना हुनेछन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6888,"तिमीलाई कसलाई घुस खुवाउने हो भन्ने पनि थाहा छैन, होइन?",तपाईंले सही मानिसहरूलाई पैसा दिनुहुन्छ।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_6449,तर म क्यालिफोर्नियाबाट हुँ र मलाई ती भूकम्पहरूमा परेको याद छ र मेरो विचारमा ती धेरै सामान्य प्रकारका थिए र यस्तो लाग्यो।,"म क्यालिफोर्नियाबाट हुँ, मलाई भूकम्प याद आउँछ।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_3110,तर यो होइन।,"तर आज, यो होइन।",1,1,0,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_9401,तिमीलाई थाहा छ र उसलाई तिमीलाई थाहा छ मलाई थाहा छैन,मलाई के गर्ने हो थाहा छैन।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_4102,सायद कम।,सायद बढी वा कम।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_11,"कभर स्टोरीले उदासीन पुस्तालाई संलग्न गराउनको लागि राजनीतिक एजेन्डाको नक्साङ्कन गर्दछ — वित्तीय संयम, शिक्षा र तालिममा लगानी, र वर्ग-आधारित सकारात्मक कारबाही।",हाम्रो शिक्षामा लगानी बढाउनुमा उदासीनता छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4428,क्याबिनेट उनको घाँटीमा धेरै स्वतन्त्र रूपमा खस्नबाट रोक्नको लागि हामीलाई उनको विरुद्धमा केही नराम्रो चाहिन्छ।,हामीलाई उनको विरुद्धमा प्रयोग गर्न सक्ने केही फेला पार्न गाह्रो भएको छ।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_5566,"उदाहरणका लागि, कोइलाको ३ प्रतिशत देखि ४ प्रतिशत सम्मको दायरामा पनि।",३% कोइला।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_9281,सबैभन्दा राम्रो दृश्य आर्कबिशपको गिर्जाघर पछाडिको बगैंचाबाट देखिन्छ।,गिर्जाघर पछाडिका बगैंचा सार्वजनिक रूपमा पहुँचयोग्य छैनन्।,1,1,2,0,chipsalbert,mnli,False,False,True,,,
MNLI-Nepali_test_7609,"इतिहासलाई आन्दोलनहरू, प्रवृत्तिहरू, सामूहिक गति चाहिन्छ; स्टाउफेनबर्ग केवल स्टाउफेनबर्गियन हुन्।",स्टाउफेनबर्गले इतिहासलाई फरक तरिकाले हेर्छन्।,1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2934,"कार्यालयहरूको निर्माणले पुरातात्विक उत्खननको धेरै अंशलाई ध्वस्त पार्यो जसले नवौं शताब्दीको घाटको मूल नक्सा पत्ता लगाएको थियो, तर भेटिएका वाइकिङ कलाकृतिहरू राष्ट्रिय संग्रहालय र वाइकिङ साहसिक प्रदर्शनीमा प्रदर्शनमा छन्।",वाइकिङ साहसिक प्रदर्शनीमा थोरको हथौडा प्रदर्शनमा छ।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_4690,"गर्मीको हावाले नियमित रूपमा बगाइने सानो, रूखहीन चट्टानी टापु भूमध्यसागरका सबैभन्दा लोकप्रिय छुट्टी गन्तव्यहरू मध्ये एक भएको छ।","रूखहीन भएकोले, यो टापु छुट्टी मनाउनेहरूमाझ धेरै लोकप्रिय भएको छ।",1,1,0,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_10133,तपाईंलाई कस्तो प्रकारको माछा मार्न मन पर्छ,के तपाईंलाई रातो ड्रम माछा मार्न मन पर्छ?,1,1,2,0,chipsalbert,mnli,False,False,False,,,
MNLI-Nepali_test_2095,छालाको एउटा पट्टीले उसको कपाललाई अग्लो शीर्षमा बाँधेको थियो।,उनको कपाल बलियोसँग जुम्ल्याहामा बाँधिएको थियो।,1,1,2,0,chipsalbert,mnli,False,False,False,,,
